,pid,model,align_condition,lr_sup,lr_unsup,lr,lam_a_cyc,lam_dist,hidden_size,alpha,temp,s,loss
847,_p22gumvyb,euclidean,aligned,,,0.1258925411794167,,,100,0.8737411906311127,0.4,30,41.59671195619671
848,_p22gumvyb,discrete,aligned,,,0.0019952623149688,,,100,0.8154257296384089,0.9,30,51.923330357100106
849,_p2rdf760q,cycle_and_distribution,misaligned,,,0.1258925411794167,1.9797658673840053,0.0029463018078881,100,0.9376504531942996,0.3,30,37.80521336175811
850,_p2rdf760q,euclidean,misaligned,,,0.1258925411794167,,,100,0.9444078682375108,0.7000000000000001,30,47.88096758847503
851,_p2rdf760q,discrete,misaligned,,,0.001,,,100,0.7888464163248446,1.2000000000000002,30,52.15938053548265
852,_p48l64rpg,cycle_and_distribution,aligned,,,0.0158489319246111,1.4543913784178484,0.0078241023877566,100,0.7955728086169985,0.2,30,16.343724381074246
853,_p48l64rpg,euclidean,aligned,,,0.251188643150958,,,100,0.9825389591457638,0.3,30,32.76405525617846
854,_p48l64rpg,discrete,aligned,,,0.001,,,100,0.9995375078670172,1.1,30,53.12644863671681
855,_p48x1sxq6,cycle_and_distribution,aligned,,,0.0630957344480193,1.3885855015407902,0.0099593739431044,100,0.9879025074417248,0.2,30,6.723728615326698
856,_p48x1sxq6,euclidean,aligned,,,0.251188643150958,,,100,0.9804172670518416,0.5,30,33.30150205960916
857,_p48x1sxq6,discrete,aligned,,,0.0039810717055349,,,100,0.4054621349064031,1.1,30,52.01117984597694
858,_p5vuhx6tx,cycle_and_distribution,misaligned,,,0.1258925411794167,0.8686678412796771,0.0063870714331187,100,0.0992082755880816,0.9,30,53.56096832684585
859,_p5vuhx6tx,euclidean,misaligned,,,0.0039810717055349,,,100,0.6909499243389751,0.9,30,53.50304163698477
860,_p5vuhx6tx,discrete,misaligned,,,0.0019952623149688,,,100,0.8170712750287675,1.3,30,52.23240672096811
861,_p7as4jpim,cycle_and_distribution,aligned,,,0.0316227766016837,1.9634095979881383,0.006596269139363,100,0.8908866035900284,0.2,30,12.575330398133383
862,_p7as4jpim,euclidean,aligned,,,0.1258925411794167,,,100,0.949747679751781,0.4,30,34.20148401703738
863,_p7as4jpim,discrete,aligned,,,0.0019952623149688,,,100,0.9545868783819594,1.2000000000000002,30,52.54268369575855
864,_p9u69g75s,cycle_and_distribution,aligned,,,0.1258925411794167,1.940328923249918,0.0083819551398388,100,0.5556393370402128,0.2,30,31.005119326428307
865,_p9u69g75s,euclidean,aligned,,,0.1258925411794167,,,100,0.9990174144215328,0.4,30,41.36127330785839
866,_p9u69g75s,discrete,aligned,,,0.0039810717055349,,,100,0.4312908655919915,1.3,30,52.05693448284031
867,_pamy7ya6a,cycle_and_distribution,aligned,,,0.0158489319246111,0.8239752610564324,0.0041085074212147,100,0.864701697498095,0.3,30,25.60569894011174
868,_pamy7ya6a,euclidean,aligned,,,0.251188643150958,,,100,0.8399694500959367,0.7000000000000001,30,37.3911146410302
869,_pamy7ya6a,discrete,aligned,,,0.0158489319246111,,,100,0.3435964071623011,1.3,30,52.73138270602488
870,_pbmo7hqzh,cycle_and_distribution,aligned,,,0.0316227766016837,1.0303002611647285,0.0073705904835282,100,0.9285080686067476,0.2,30,12.45268821206762
871,_pbmo7hqzh,euclidean,aligned,,,0.0630957344480193,,,100,0.9134543916446202,0.5,30,32.78849732603435
872,_pbmo7hqzh,discrete,aligned,,,0.0019952623149688,,,100,0.7577308755026478,1.2000000000000002,30,52.84904298048696
873,_pesyrp8of,cycle_and_distribution,misaligned,,,0.251188643150958,0.9327265719594392,0.0043544353153232,100,0.6888910281446736,0.6000000000000001,30,43.662664787325205
874,_pesyrp8of,euclidean,misaligned,,,0.0316227766016837,,,100,0.784669827693276,0.6000000000000001,30,51.09293195431679
875,_pesyrp8of,discrete,misaligned,,,0.0019952623149688,,,100,0.6828147688937191,1.0,30,52.29662587366717
876,_pftxdlrm9,cycle_and_distribution,misaligned,,,0.251188643150958,1.0351906903392527,0.0011815313818998,100,0.4194726677602645,0.2,30,45.59976915000242
877,_pftxdlrm9,euclidean,misaligned,,,0.0316227766016837,,,100,0.9399957268632052,0.7000000000000001,30,48.67003554649389
878,_pftxdlrm9,discrete,misaligned,,,0.0079432823472428,,,100,0.4811626547510143,1.4,30,45.70868339959895
879,_pjvdxb8z9,cycle_and_distribution,misaligned,,,0.0158489319246111,1.444894028431671,0.0069655324451533,100,0.1914454078441302,0.3,30,51.638655757545614
880,_pjvdxb8z9,euclidean,misaligned,,,0.0158489319246111,,,100,0.1045389152747028,0.2,30,53.12916764314803
881,_pjvdxb8z9,discrete,misaligned,,,0.0019952623149688,,,100,0.8405764544038695,1.0,30,51.31030105129416
882,_pkegrp0yb,cycle_and_distribution,misaligned,,,0.0630957344480193,1.8282734696093388,0.0021537027193002,100,0.985583473364768,0.2,30,30.432032100761063
883,_pkegrp0yb,euclidean,misaligned,,,0.0039810717055349,,,100,0.8306780241794174,0.2,30,47.69311755103701
884,_pkegrp0yb,discrete,misaligned,,,0.0039810717055349,,,100,0.6276448751100876,1.2000000000000002,30,51.706772246100215
885,_plar09m7r,cycle_and_distribution,misaligned,,,0.1258925411794167,1.7122953384783377,0.0078613785833724,100,0.6184591251446353,0.7000000000000001,30,51.502912674229016
886,_plar09m7r,euclidean,misaligned,,,0.0316227766016837,,,100,0.3010977231731181,0.3,30,52.972124383676594
887,_plar09m7r,discrete,misaligned,,,0.001,,,100,0.7334613592349444,1.3,30,53.53365124554285
888,_pruvjxgqd,cycle_and_distribution,aligned,,,0.1258925411794167,1.3096373438040374,0.0081508633982554,100,0.93472312025714,0.3,30,31.85645634932723
889,_pruvjxgqd,euclidean,aligned,,,0.1258925411794167,,,100,0.9830715619979732,0.5,30,39.78697062803349
890,_pruvjxgqd,discrete,aligned,,,0.001,,,100,0.672601195101647,1.1,30,52.72619302101198
891,_puqv6jy1j,cycle_and_distribution,misaligned,,,0.1258925411794167,1.1339468207727972,0.0038204715742353,100,0.8035709850980337,0.6000000000000001,30,46.530661939108896
892,_puqv6jy1j,euclidean,misaligned,,,0.251188643150958,,,100,0.9433384063229476,0.6000000000000001,30,46.451806405142925
893,_puqv6jy1j,discrete,misaligned,,,0.0039810717055349,,,100,0.028968511405607,1.4,30,51.445956353514894
894,_pw450m7gm,cycle_and_distribution,misaligned,,,0.0079432823472428,0.7420193098279692,0.0013452098621714,100,0.8395011567083535,0.7000000000000001,30,52.31807922287498
895,_pw450m7gm,euclidean,misaligned,,,0.0019952623149688,,,100,0.4304352449113315,0.6000000000000001,30,53.09936864477271
896,_pw450m7gm,discrete,misaligned,,,0.0079432823472428,,,100,0.2305331216357397,1.4,30,48.98729673601312
897,_pyse7bc37,cycle_and_distribution,misaligned,,,0.0630957344480193,0.688510506392216,0.0027326801460413,100,0.791265655228136,0.4,30,47.60146802662979
898,_pyse7bc37,euclidean,misaligned,,,0.0158489319246111,,,100,0.8842141422451419,0.6000000000000001,30,50.28471530493028
899,_pyse7bc37,discrete,misaligned,,,0.001,,,100,0.1936783262743389,1.3,30,52.63925805764143
900,_q2zixuke0,cycle_and_distribution,misaligned,,,0.0316227766016837,1.8331271286792563,0.005706208461574,100,0.4798520687268606,0.3,30,45.50952054267219
901,_q2zixuke0,euclidean,misaligned,,,0.1258925411794167,,,100,0.7783571530793062,1.0,30,51.52880848556229
902,_q2zixuke0,discrete,misaligned,,,0.001,,,100,0.5340201327131483,0.8,30,52.58128712883096
903,_q3z2dq3an,cycle_and_distribution,aligned,,,0.0316227766016837,1.530779508367303,0.0037350337425693,100,0.8184699053794001,0.2,30,21.94847764815191
904,_q3z2dq3an,euclidean,aligned,,,0.251188643150958,,,100,0.9561318479122494,0.3,30,29.67633858568212
905,_q3z2dq3an,discrete,aligned,,,0.0019952623149688,,,100,0.6635347427098598,1.2000000000000002,30,52.41425481210941
906,_q4ow3orxg,cycle_and_distribution,misaligned,,,0.1258925411794167,0.905354641135024,0.0069654046458742,100,0.9486248547401752,0.5,30,45.61350992460601
907,_q4ow3orxg,euclidean,misaligned,,,0.0039810717055349,,,100,0.7148590163044294,0.3,30,51.76605960410621
908,_q4ow3orxg,discrete,misaligned,,,0.0019952623149688,,,100,0.1608617704058214,1.3,30,53.39689351863487
909,_q66xlfrs0,cycle_and_distribution,misaligned,,,0.1258925411794167,1.5443884506244951,0.0062865256105478,100,0.5510836438456131,0.6000000000000001,30,47.035777177341046
910,_q66xlfrs0,euclidean,misaligned,,,0.251188643150958,,,100,0.786043089819909,0.5,30,49.20771705512579
911,_q66xlfrs0,discrete,misaligned,,,0.0019952623149688,,,100,0.7308882365109277,1.4,30,52.87445605149285
912,_q6s0hbyl2,cycle_and_distribution,misaligned,,,0.251188643150958,0.992426515732994,0.008700021631078,100,0.7676891552966794,0.7000000000000001,30,48.29483669826513
913,_q6s0hbyl2,euclidean,misaligned,,,0.1258925411794167,,,100,0.3062827951272424,0.2,30,52.5037387870711
914,_q6s0hbyl2,discrete,misaligned,,,0.001,,,100,0.8232092400287159,0.9,30,51.44892892329159
915,_qbmq7z5zm,cycle_and_distribution,aligned,,,0.1258925411794167,0.6419693080251828,0.0015878965972301,100,0.9503722421606148,0.2,30,17.95431042782439
916,_qbmq7z5zm,euclidean,aligned,,,0.1258925411794167,,,100,0.8288566409861172,0.2,30,31.86699671966524
917,_qbmq7z5zm,discrete,aligned,,,0.0039810717055349,,,100,0.6070306193367734,1.1,30,51.33131645189291
918,_qc7cxqt67,cycle_and_distribution,aligned,,,0.251188643150958,1.4530111024714327,0.0086614338966286,100,0.9473797011625535,0.2,30,20.97107405279525
919,_qc7cxqt67,euclidean,aligned,,,0.1258925411794167,,,100,0.8455986526766822,0.3,30,30.259842068858884
920,_qc7cxqt67,discrete,aligned,,,0.0039810717055349,,,100,0.4370010216049567,1.5,30,52.28045628377046
921,_qmorllv52,cycle_and_distribution,misaligned,,,0.1258925411794167,0.7262026957891446,0.0065260072505498,100,0.5073678115174033,0.3,30,52.41190411087244
922,_qmorllv52,euclidean,misaligned,,,0.0630957344480193,,,100,0.1839747553777356,0.2,30,52.961041202058105
923,_qmorllv52,discrete,misaligned,,,0.0039810717055349,,,100,0.7120004494645518,1.5,30,52.62799730147985
924,_qnkkfyx9u,cycle_and_distribution,misaligned,,,0.0158489319246111,1.7023281888670945,0.0094745236497869,100,0.3067001909629776,0.4,30,53.12508863317892
925,_qnkkfyx9u,euclidean,misaligned,,,0.0039810717055349,,,100,0.4711351467926714,0.5,30,53.3596063175507
926,_qnkkfyx9u,discrete,misaligned,,,0.001,,,100,0.3217088719031806,0.7000000000000001,30,51.96761594473879
927,_qrfnab9po,cycle_and_distribution,misaligned,,,0.1258925411794167,0.9260356945843892,0.0024428096626514,100,0.718564597667611,0.3,30,46.137949627813285
928,_qrfnab9po,euclidean,misaligned,,,0.251188643150958,,,100,0.8750357721136018,0.7000000000000001,30,50.21216135584686
929,_qrfnab9po,discrete,misaligned,,,0.0158489319246111,,,100,0.8942162458264272,1.5,30,52.33442016335626
930,_qrmwy5202,cycle_and_distribution,aligned,,,0.0158489319246111,1.969057529572192,0.0045025323131335,100,0.6483139943227819,0.6000000000000001,30,49.10620160132871
931,_qrmwy5202,euclidean,aligned,,,0.1258925411794167,,,100,0.5244190265183414,0.3,30,48.54401240333669
932,_qrmwy5202,discrete,aligned,,,0.0019952623149688,,,100,0.7418581014637265,1.3,30,52.47000688824567
933,_quicb3q4j,cycle_and_distribution,misaligned,,,0.251188643150958,1.1882729833322596,0.0075150412036588,100,0.4743674459855882,0.3,30,49.665831228229386
934,_quicb3q4j,euclidean,misaligned,,,0.251188643150958,,,100,0.7397823774684738,1.1,30,52.20617801541563
935,_quicb3q4j,discrete,misaligned,,,0.001,,,100,0.8891840273999043,1.3,30,52.021475141680135
936,_qw37cfxkl,cycle_and_distribution,misaligned,,,0.251188643150958,1.1077984020169571,0.0028686651719856,100,0.587193579828044,0.4,30,46.98959965514556
937,_qw37cfxkl,euclidean,misaligned,,,0.1258925411794167,,,100,0.5907240059506426,1.2000000000000002,30,53.283231192063774
938,_qw37cfxkl,discrete,misaligned,,,0.001,,,100,0.1489828996775158,1.0,30,52.981168216351335
939,_rarns0h5m,cycle_and_distribution,misaligned,,,0.0019952623149688,1.8575997011158705,0.004313081102309,100,0.8221987169550983,0.7000000000000001,30,52.84265092795265
940,_rarns0h5m,euclidean,misaligned,,,0.1258925411794167,,,100,0.2142541585199855,0.3,30,52.83893439527293
941,_rarns0h5m,discrete,misaligned,,,0.001,,,100,0.7672948140933387,1.5,30,54.00569633859399
942,_rf3ntb6k4,cycle_and_distribution,misaligned,,,0.0630957344480193,1.999458881995216,0.0039928492899127,100,0.8167647800819424,0.3,30,45.74900387631641
943,_rf3ntb6k4,euclidean,misaligned,,,0.001,,,100,0.3167811349374777,0.4,30,53.322448005286056
944,_rf3ntb6k4,discrete,misaligned,,,0.0039810717055349,,,100,0.6570358713306357,1.4,30,52.59977436241709
945,_rj5vi2nlh,cycle_and_distribution,aligned,,,0.0630957344480193,0.7231619945121749,0.0042406657256577,100,0.7129672896138455,0.3,30,43.60845844826167
946,_rj5vi2nlh,euclidean,aligned,,,0.251188643150958,,,100,0.9572629749521152,0.6000000000000001,30,44.90062505320628
947,_rj5vi2nlh,discrete,aligned,,,0.0079432823472428,,,100,0.884898143494202,1.5,30,50.68532808268552
948,_rmrkqz2v6,cycle_and_distribution,misaligned,,,0.251188643150958,1.3460794898793724,0.0011038455490672,100,0.8788840545400818,0.3,30,43.67078948707164
949,_rmrkqz2v6,euclidean,misaligned,,,0.1258925411794167,,,100,0.7267831891520481,0.3,30,41.56564702414115
950,_rmrkqz2v6,discrete,misaligned,,,0.0079432823472428,,,100,0.160711568429728,1.4,30,40.63575473353704
951,_rpa48qhw1,cycle_and_distribution,aligned,,,0.1258925411794167,1.8497012278852047,0.0024274961181357,100,0.8099855737967656,0.2,30,33.625315712562724
952,_rpa48qhw1,euclidean,aligned,,,0.0316227766016837,,,100,0.9587805291360396,0.5,30,45.130550341183366
953,_rpa48qhw1,discrete,aligned,,,0.001,,,100,0.5234893076163564,1.3,30,53.36151122543826
954,_rr1zp3ymq,cycle_and_distribution,aligned,,,0.0630957344480193,1.844170039133049,0.0094667814387507,100,0.8849650963097988,0.2,30,13.544701451472424
955,_rr1zp3ymq,euclidean,aligned,,,0.1258925411794167,,,100,0.9873879350253068,0.3,30,34.33126417905756
956,_rr1zp3ymq,discrete,aligned,,,0.001,,,100,0.4890832244651295,1.1,30,52.281547083266354
957,_ryotafgnt,cycle_and_distribution,aligned,,,0.0316227766016837,0.7187295097419012,0.0011255386863034,100,0.9784125157365204,0.2,30,18.10091159524109
958,_ryotafgnt,euclidean,aligned,,,0.1258925411794167,,,100,0.8555192280550917,0.3,30,28.499619527420005
959,_ryotafgnt,discrete,aligned,,,0.0079432823472428,,,100,0.303392127063937,0.9,30,51.34310615824708
960,_rztplri8j,cycle_and_distribution,aligned,,,0.251188643150958,1.2190645878283108,0.0011398539702362,100,0.974920781113355,1.0,30,52.069608223163264
961,_rztplri8j,euclidean,aligned,,,0.0079432823472428,,,100,0.5761614178144625,0.5,30,52.30257418039452
962,_rztplri8j,discrete,aligned,,,0.001,,,100,0.507772934914427,1.5,30,52.654882007044655
963,_s1hczoarq,cycle_and_distribution,aligned,,,0.0630957344480193,1.641714321718314,0.0092465254634944,100,0.7772272705531328,0.2,30,30.157701686318365
964,_s1hczoarq,euclidean,aligned,,,0.0630957344480193,,,100,0.8885057674887926,0.5,30,38.5612815442629
965,_s1hczoarq,discrete,aligned,,,0.001,,,100,0.6527944096019596,1.4,30,51.504710075917856
966,_s3876y9og,cycle_and_distribution,aligned,,,0.251188643150958,0.7019250147157846,0.0060252008930963,100,0.7120644664713863,0.2,30,28.71179890870063
967,_s3876y9og,euclidean,aligned,,,0.1258925411794167,,,100,0.9292367945217284,0.6000000000000001,30,40.34457913724225
968,_s3876y9og,discrete,aligned,,,0.0019952623149688,,,100,0.6679895730222913,1.5,30,51.8666678898203
969,_s3m9apquy,cycle_and_distribution,aligned,,,0.251188643150958,1.503798708190614,0.0062606642826968,100,0.95642944548496,0.2,30,11.141730233777464
970,_s3m9apquy,euclidean,aligned,,,0.1258925411794167,,,100,0.953536283371632,0.2,30,31.65222669245576
971,_s3m9apquy,discrete,aligned,,,0.0079432823472428,,,100,0.3231342220578309,1.5,30,53.03361122149886
972,_s683t8psy,cycle_and_distribution,aligned,,,0.251188643150958,0.8898025222678168,0.0095930046798187,100,0.95039097717285,0.2,30,14.25431866340432
973,_s683t8psy,euclidean,aligned,,,0.0316227766016837,,,100,0.8144392127901068,0.2,30,30.60708561583945
974,_s683t8psy,discrete,aligned,,,0.0019952623149688,,,100,0.61988102991558,1.5,30,53.307831054346245
975,_s9wlq3gvc,cycle_and_distribution,misaligned,,,0.0630957344480193,1.4860480838611645,0.0024218170623928,100,0.3211223593201684,0.4,30,51.594625892488295
976,_s9wlq3gvc,euclidean,misaligned,,,0.0019952623149688,,,100,0.2206639055591167,1.0,30,53.707979576768246
977,_s9wlq3gvc,discrete,misaligned,,,0.0039810717055349,,,100,0.7726161499683039,1.1,30,52.62327259058779
978,_sazn17act,cycle_and_distribution,misaligned,,,0.0158489319246111,1.1824785410072949,0.0015614282516405,100,0.6946342699478069,0.3,30,40.80235897555206
979,_sazn17act,euclidean,misaligned,,,0.251188643150958,,,100,0.5875291348398555,0.4,30,49.74546241304266
980,_sazn17act,discrete,misaligned,,,0.0019952623149688,,,100,0.6651928861022511,1.2000000000000002,30,52.02574616380375
981,_sbwucsqu3,cycle_and_distribution,aligned,,,0.0079432823472428,1.781481985515093,0.0024104044201106,100,0.9073437706031464,1.4,30,52.66755786581261
982,_sbwucsqu3,euclidean,aligned,,,0.251188643150958,,,100,0.8492503487831738,1.0,30,49.57123144334152
983,_sbwucsqu3,discrete,aligned,,,0.0019952623149688,,,100,0.202371342443053,1.5,30,52.42895553901688
984,_sgprfo7zw,cycle_and_distribution,misaligned,,,0.0158489319246111,1.8094129408232509,0.0095331090388077,100,0.8994900936419471,0.3,30,45.6236253056714
985,_sgprfo7zw,euclidean,misaligned,,,0.251188643150958,,,100,0.7552186186734371,0.4,30,48.626740299872814
986,_sgprfo7zw,discrete,misaligned,,,0.0039810717055349,,,100,0.280426168365893,1.1,30,52.23195944151759
987,_sgt13qe6a,cycle_and_distribution,aligned,,,0.0079432823472428,0.6514069966771433,0.0035623008045996,100,0.7056374513800537,0.2,30,28.19275897966446
988,_sgt13qe6a,euclidean,aligned,,,0.1258925411794167,,,100,0.9123521672690376,0.4,30,34.033869322235574
989,_sgt13qe6a,discrete,aligned,,,0.0019952623149688,,,100,0.0884775527675899,1.4,30,53.16628949260024
990,_sguafhmqz,cycle_and_distribution,aligned,,,0.0316227766016837,1.8945003572617167,0.0020625768284938,100,0.8577117639785794,0.3,30,27.14057534631436
991,_sguafhmqz,euclidean,aligned,,,0.1258925411794167,,,100,0.8827229868134443,0.3,30,36.21863197065557
992,_sguafhmqz,discrete,aligned,,,0.0079432823472428,,,100,0.6741311328643497,1.4,30,52.30530339792879
993,_snxz5dj28,cycle_and_distribution,misaligned,,,0.0316227766016837,1.16749918708964,0.0067014910286214,100,0.9951516026433752,0.7000000000000001,30,51.28266990384861
994,_snxz5dj28,euclidean,misaligned,,,0.1258925411794167,,,100,0.9503655548393104,1.1,30,50.54233421978827
995,_snxz5dj28,discrete,misaligned,,,0.0019952623149688,,,100,0.3479695697867844,1.2000000000000002,30,51.82284324500625
996,_sy6r33140,cycle_and_distribution,misaligned,,,0.0316227766016837,0.6971020853059358,0.004226137697082,100,0.3295562498591241,0.4,30,49.14858580287186
997,_sy6r33140,euclidean,misaligned,,,0.251188643150958,,,100,0.6419975704213188,0.7000000000000001,30,50.39746386003771
998,_sy6r33140,discrete,misaligned,,,0.0019952623149688,,,100,0.4970242844662956,1.5,30,53.61752832833968
999,_t06zh4m8z,cycle_and_distribution,misaligned,,,0.1258925411794167,0.9829928944373472,0.0049463159460491,100,0.1756227738160543,0.3,30,51.277077573133454
1000,_t06zh4m8z,euclidean,misaligned,,,0.0019952623149688,,,100,0.3272118977401852,0.3,30,52.87249096322117
1001,_t06zh4m8z,discrete,misaligned,,,0.0079432823472428,,,100,0.1015396469830226,1.5,30,51.90965438252416
1002,_t0ejafuf1,cycle_and_distribution,misaligned,,,0.251188643150958,0.6355452253462235,0.0036570466082946,100,0.404234607168236,0.2,30,46.0643000155462
1003,_t0ejafuf1,euclidean,misaligned,,,0.251188643150958,,,100,0.9029675916349524,0.5,30,43.17230211141085
1004,_t0ejafuf1,discrete,misaligned,,,0.0079432823472428,,,100,0.3522119938497937,1.3,30,52.10351434911481
1005,_tbwr66wos,cycle_and_distribution,misaligned,,,0.251188643150958,1.4244014932552471,0.0047253356423569,100,0.8215903341256952,0.5,30,45.21806535691
1006,_tbwr66wos,euclidean,misaligned,,,0.0630957344480193,,,100,0.361552010472507,0.7000000000000001,30,52.95947320028967
1007,_tbwr66wos,discrete,misaligned,,,0.001,,,100,0.5169131373825316,1.4,30,53.65432261046791
1008,_tcmiqbtu0,cycle_and_distribution,misaligned,,,0.0630957344480193,0.8224117323648008,0.0016820840620269,100,0.6641755688650265,0.3,30,45.0382809749117
1009,_tcmiqbtu0,euclidean,misaligned,,,0.1258925411794167,,,100,0.4585076063529326,0.3,30,49.00593315805975
1010,_tcmiqbtu0,discrete,misaligned,,,0.0019952623149688,,,100,0.415484232695814,1.0,30,53.03222617646468
1011,_tds37v72e,cycle_and_distribution,aligned,,,0.251188643150958,0.6322477578725585,0.0065328306047769,100,0.857697883369537,0.3,30,19.05152299542741
1012,_tds37v72e,euclidean,aligned,,,0.251188643150958,,,100,0.9962013981458794,0.3,30,33.66968514872964
1013,_tds37v72e,discrete,aligned,,,0.001,,,100,0.3109352342848182,1.3,30,52.67209661219215
1014,_tdt3qkorz,cycle_and_distribution,misaligned,,,0.0630957344480193,0.9697639449603492,0.0085659030109203,100,0.9799724989387276,1.1,30,51.633842949041565
1015,_tdt3qkorz,euclidean,misaligned,,,0.0630957344480193,,,100,0.3302067810440512,0.3,30,52.02934302691183
1016,_tdt3qkorz,discrete,misaligned,,,0.001,,,100,0.4219424073142073,1.0,30,52.579254061295856
1017,_tgp0yop0g,cycle_and_distribution,misaligned,,,0.251188643150958,1.5562993026017613,0.0025382361572123,100,0.6199192100646957,0.3,30,44.40887602073984
1018,_tgp0yop0g,euclidean,misaligned,,,0.251188643150958,,,100,0.3918805286156565,0.3,30,50.139622314713904
1019,_tgp0yop0g,discrete,misaligned,,,0.0079432823472428,,,100,0.8721210513990632,1.3,30,52.67472410484354
1020,_tmishmy28,cycle_and_distribution,aligned,,,0.0158489319246111,1.2413109813229295,0.0087244841266772,100,0.8943689403164407,0.2,30,29.29606174204999
1021,_tmishmy28,euclidean,aligned,,,0.251188643150958,,,100,0.920516405607894,0.6000000000000001,30,43.21363740654571
1022,_tmishmy28,discrete,aligned,,,0.0039810717055349,,,100,0.011741512315438,1.2000000000000002,30,52.78878948515051
1023,_tn3sz437c,cycle_and_distribution,aligned,,,0.251188643150958,0.788917392880112,0.0045879449559445,100,0.9883325911429404,0.2,30,15.809198094328217
1024,_tn3sz437c,euclidean,aligned,,,0.251188643150958,,,100,0.89358176050808,0.3,30,33.02720942839863
1025,_tn3sz437c,discrete,aligned,,,0.0039810717055349,,,100,0.0813544003812336,1.3,30,50.60032547740244
1026,_tnvy9mkod,cycle_and_distribution,aligned,,,0.0158489319246111,1.006684495066652,0.0063681660418445,100,0.9419127864999748,0.2,30,30.151728149193705
1027,_tnvy9mkod,euclidean,aligned,,,0.1258925411794167,,,100,0.6389781734740011,0.3,30,40.43546148245878
1028,_tnvy9mkod,discrete,aligned,,,0.0019952623149688,,,100,0.8870353370608803,1.1,30,53.26131788479712
1029,_tpvaluo3a,cycle_and_distribution,misaligned,,,0.0158489319246111,1.9770588820586144,0.0071742588511139,100,0.7994866905224839,0.7000000000000001,30,51.27753232026163
1030,_tpvaluo3a,euclidean,misaligned,,,0.251188643150958,,,100,0.6098932517476959,1.5,30,53.45180417472661
1031,_tpvaluo3a,discrete,misaligned,,,0.001,,,100,0.4528371326686489,0.9,30,51.64923163010123
1032,_tqqhm9ikp,cycle_and_distribution,misaligned,,,0.1258925411794167,1.3674600169877853,0.0079815822929677,100,0.4161318505561165,0.5,30,47.39475957012856
1033,_tqqhm9ikp,euclidean,misaligned,,,0.0630957344480193,,,100,0.8098923810977521,0.7000000000000001,30,49.6433307039838
1034,_tqqhm9ikp,discrete,misaligned,,,0.0019952623149688,,,100,0.7126725626704645,1.1,30,52.69694977597685
1035,_tsntov503,cycle_and_distribution,misaligned,,,0.0316227766016837,0.9081721413935318,0.006328955163878,100,0.5202071527212143,0.5,30,52.20178891068083
1036,_tsntov503,euclidean,misaligned,,,0.0039810717055349,,,100,0.380151068931978,1.0,30,53.68796794713826
1037,_tsntov503,discrete,misaligned,,,0.001,,,100,0.0140472287197542,1.4,30,53.48922686090237
1038,_tt8cb83s8,cycle_and_distribution,aligned,,,0.0079432823472428,1.5054196120746115,0.0096604480910109,100,0.9755229651712162,0.3,30,32.73373060518767
1039,_tt8cb83s8,euclidean,aligned,,,0.0630957344480193,,,100,0.9759968973293908,0.3,30,35.91032095166384
1040,_tt8cb83s8,discrete,aligned,,,0.0039810717055349,,,100,0.3277352157516233,1.4,30,50.88435987106734
1041,_tv7p1savf,cycle_and_distribution,misaligned,,,0.0079432823472428,1.0040548546921828,0.0076855694704073,100,0.8420903634924641,0.3,30,47.02139442791303
1042,_tv7p1savf,euclidean,misaligned,,,0.1258925411794167,,,100,0.7678072417390923,0.3,30,44.42768073568186
1043,_tv7p1savf,discrete,misaligned,,,0.001,,,100,0.6023785840596269,1.1,30,53.50005830397034
1044,_twqu2r59h,cycle_and_distribution,aligned,,,0.1258925411794167,0.8558251110762918,0.0037213116599703,100,0.981406285937396,0.3,30,22.005980043389428
1045,_twqu2r59h,euclidean,aligned,,,0.251188643150958,,,100,0.96631037427178,0.4,30,32.05648273961591
1046,_twqu2r59h,discrete,aligned,,,0.0158489319246111,,,100,0.7703776196363016,1.2000000000000002,30,50.49304056054569
1047,_txsphsmqt,cycle_and_distribution,aligned,,,0.0316227766016837,1.0232329533815157,0.0051898629446874,100,0.9847495733149468,0.2,30,10.586988757179451
1048,_txsphsmqt,euclidean,aligned,,,0.251188643150958,,,100,0.8452655558314199,0.3,30,29.03399187237088
1049,_txsphsmqt,discrete,aligned,,,0.0019952623149688,,,100,0.9117699022930538,1.0,30,52.36318617639692
1050,_u0y0c4y1t,cycle_and_distribution,misaligned,,,0.0630957344480193,1.3802957926036044,0.0093274196218022,100,0.9220072765533048,0.5,30,46.09748554490974
1051,_u0y0c4y1t,euclidean,misaligned,,,0.0158489319246111,,,100,0.6852215739159422,0.4,30,51.59059740752157
1052,_u0y0c4y1t,discrete,misaligned,,,0.0019952623149688,,,100,0.997270041186784,1.4,30,52.88036975137431
1053,_u16uyn59z,cycle_and_distribution,misaligned,,,0.0039810717055349,1.3493172071160175,0.0050622169964845,100,0.8452948247844987,0.3,30,48.56557569300142
1054,_u16uyn59z,euclidean,misaligned,,,0.0039810717055349,,,100,0.245813024298602,0.2,30,51.362133212454616
1055,_u16uyn59z,discrete,misaligned,,,0.0019952623149688,,,100,0.9193892508507184,1.3,30,52.35657472860031
1056,_u43vtpapw,cycle_and_distribution,aligned,,,0.0158489319246111,1.3811981890509752,0.0061411061523791,100,0.8001108739594459,0.5,30,44.03783366887195
1057,_u43vtpapw,euclidean,aligned,,,0.0158489319246111,,,100,0.9985790421702676,0.6000000000000001,30,46.60884346843967
